artist_id,artwork_id,title,date,domaine,medium,type,picture_path
596,2824,FOES NOUVELLES,2016,"Publication, livre, imprimé","Edition d'artiste
Papier journal",ouvrage,images_3/2824.jpg
596,2825,Indian Springs,2016,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2825.jpg
597,2826,BLOC,2014,"Publication, livre, imprimé",,ouvrage,images_3/2826.jpg
598,2827,Mémoires du Lot,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2827.jpg
598,2828,La liste,2000,"Publication, livre, imprimé",,ouvrage,images_3/2828.jpg
598,2829,Le Luxembourg,2002,"Publication, livre, imprimé",,ouvrage,images_3/2829.jpg
598,2830,Details of the world,2002,"Publication, livre, imprimé",,ouvrage,images_3/2830.jpg
598,2831,WB,2005,"Publication, livre, imprimé",,ouvrage,images_3/2831.jpg
598,2832,Eleven Blowups,2006,"Publication, livre, imprimé",,ouvrage,images_3/2832.jpg
598,2833,Opérations,2009,"Publication, livre, imprimé","Edition de tête réalisés par l'artiste, accompagnée d'un tirage pigmentaire sur papier Hahnemühle Matt Fine Arts de 308 g tiré de la série ""Beyrouth, photographies, 1984"", 2008, numéroté et signé 10/25.",ouvrage,images_3/2833.jpg
599,2834,Apokryphen,2014,"Publication, livre, imprimé",,ouvrage,images_3/2834.jpg
600,2835,Rideau noir,8 novembre 2010,"Publication, livre, imprimé",,ouvrage,images_3/2835.jpg
600,2836,Vols de nuits,7 décembre 2010,"Publication, livre, imprimé",,ouvrage,images_3/2836.jpg
601,2837,Die kakausener Gemeine: Sonntagsbeigabe der Zeitung für kakausen und Umgebung,2014,"Publication, livre, imprimé",,ouvrage,images_3/2837.jpg
602,2838,Claude Rutault,septembre 2010,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_3/2838.jpg
603,2839,100 fins,19 septembre 2009,"Publication, livre, imprimé",,ouvrage,images_3/2839.jpg
603,2840,La tache,21 juin 2010,"Publication, livre, imprimé",,ouvrage,images_3/2840.jpg
603,2841,Manifeste,3 mars 2010,"Publication, livre, imprimé",,ouvrage,images_3/2841.jpg
603,2842,Manifeste,3 mars 2010,"Publication, livre, imprimé",,ouvrage,images_3/2842.jpg
604,2843,"Why the Lion Roars, the book",2011,"Publication, livre, imprimé","768 pages.
Texte de Anri Sala",ouvrage,images_3/2843.jpg
605,2844,Opinions,2013,"Publication, livre, imprimé","104 pages, dos carré cousu collé, offset trois couleurs",ouvrage,images_3/2844.jpg
606,2845,1991-2002,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2845.jpg
606,2846,1991-2003...,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2846.jpg
606,2847,1991-2003...,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2847.jpg
606,2848,Replay,commencé en 1991  - achevé en 2001 ,"Publication, livre, imprimé",,ouvrage,images_3/2848.jpg
606,2849,"Agenda ""Reperage"" (Etude)",1994,"Publication, livre, imprimé, Agenda",,ouvrage,images_3/2849.jpg
606,2850,120,1994,"Publication, livre, imprimé",,ouvrage,images_3/2850.jpg
606,2851,La Vue,1995,"Publication, livre, imprimé",,ouvrage,images_3/2851.jpg
606,2852,104 x 145,mai 1996,"Publication, livre, imprimé",,ouvrage,images_3/2852.jpg
606,2853,Roubaix 213,octobre 1996,"Publication, livre, imprimé",,ouvrage,images_3/2853.jpg
606,2854,Toulouse 227,mars 1997,"Publication, livre, imprimé",,ouvrage,images_3/2854.jpg
606,2855,Valréas 240,commencé en juillet 1997  - achevé en août 1997 ,"Publication, livre, imprimé",,ouvrage,images_3/2855.jpg
606,2856,Paris 260,commencé en novembre 1997  - achevé en décembre 1997 ,"Publication, livre, imprimé",,ouvrage,images_3/2856.jpg
606,2857,Strasbourg 266,février 1998,"Publication, livre, imprimé",,ouvrage,images_3/2857.jpg
606,2858,Rennes 283,juillet 1998,"Publication, livre, imprimé",,ouvrage,images_3/2858.jpg
606,2859,Genève 351,juin 2000,"Publication, livre, imprimé",,ouvrage,images_3/2859.jpg
607,2860,Das Rendezvousproblem,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2860.jpg
607,2861,Log book of ballast,2006,"Publication, livre, imprimé",,ouvrage,images_3/2861.jpg
608,2862,Mallarmé. Le Livre. Klaus Schérübel,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2862.jpg
608,2863,Melvin Cover,1993,"Publication, livre, imprimé",,ouvrage,images_3/2863.jpg
608,2864,Recent work,1996,"Publication, livre, imprimé",,ouvrage,images_3/2864.jpg
608,2865,Something else,1998,"Publication, livre, imprimé",,ouvrage,images_3/2865.jpg
609,2866,Other People's Photographs,2008 - 2011,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2866.jpg
609,2867,"Twentysix Gasoline Stations, Every Building on the Sunset Strip, Thirtyfour Parking Lots, Nine Swiming Pools, A Few Palm Trees, No Small Fires",2009,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2867.jpg
609,2868,American Photographs,2011,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2868.jpg
609,2869,Everything You Always Wanted to Know About Photography,2012,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2869.jpg
609,2870,Bilder von der Strasse,2012,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2870.jpg
609,2871,Archiv,2014,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2871.jpg
609,2872,Untitled portraits,2014,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2872.jpg
609,2873,Around the World in Eighty Minutes,2016,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2873.jpg
609,2874,E-Book,2016,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2874.jpg
609,2875,Sorry. A Book of Errors,2016,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2875.jpg
609,2876,Yes,2016,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2876.jpg
610,2877,Autoportrait,novembre 2001 - février 2002,"Publication, livre, imprimé","Gouache, feutre, crayon et découpages et collages sur papier",ouvrage,images_3/2877.jpg
611,2878,Thirtysix fire stations,2004,"Publication, livre, imprimé",Dos carré collé,ouvrage,images_3/2878.jpg
611,2879,Inside the White Cube. Edition Fantôme,2004,"Publication, livre, imprimé",,ouvrage,images_3/2879.jpg
611,2880,Cahier Clairefontaine,2006,"Publication, livre, imprimé","Ensemble sous plastique de 5 cahiers d'écolier
Impression offset couleur, couverture pelliculée
32 pages",ouvrage,images_3/2880.jpg
612,2881,PUBLIC,2016 - 2018,"Publication, livre, imprimé",,ouvrage,images_3/2881.jpg
612,2882,Résidence,2018,"Publication, livre, imprimé",,ouvrage,images_3/2882.jpg
612,2883,"Swipe, cahier d'écriture",2020,"Publication, livre, imprimé",,ouvrage,images_3/2883.jpg
613,2884,"Ex-libris, Moi-même de Charles Nodier",2007 - 2013,"Publication, livre, imprimé",Ouvrage sérigraphie sur papier Elementa Opaque Classic vélin 45g et sur Trucard 1 gloss recycled couché une face blanc 280g pour la couverture. Dos en cuir marqué à chaud.,ouvrage,images_3/2884.jpg
613,2885,"Ex-libris, Expédition nocturne autour de ma chambre",2009,"Publication, livre, imprimé","Papier 115g, couverture cartonnée et sérigraphiée, 66 pages",ouvrage,images_3/2885.jpg
613,2886,"Ex-libris, Me We",2012 - 2014,"Publication, livre, imprimé",,ouvrage,images_3/2886.jpg
613,2887,Me We,2012 - 2014,"Publication, livre, imprimé",,ouvrage,images_3/2887.jpg
613,2888,Les lignes bougent mais pas les points,2014,"Publication, livre, imprimé, Livre","Recueil et textes inscrits sur papier thermosensible par pyrogravure. Couverture en papier Suminagashi, gardes en cuir.",ouvrage,images_3/2888.jpg
613,2889,"Ex-libris, Flatland de Edwin Abbott Abbott",2015 - 2016,"Publication, livre, imprimé, Livre","Livre d'artiste, Impression couleur sur papier Olin 150 gr., couverture rigide entoilée et sérigraphiée + 1 photo couleur",ouvrage,images_3/2889.jpg
614,2890,A play of Selves,2007,"Publication, livre, imprimé","Impression deux tons, 128 pages",ouvrage,images_3/2890.jpg
615,2891,Sans titre,14 juin 1984,"Publication, livre, imprimé, Livre",Encre et acrylique sur papier Arches,ouvrage,images_3/2891.jpg
616,2892,Anthology of a décade,2011,"Publication, livre, imprimé","Coffret, 4 volumes brochés
724 pages",ouvrage,images_3/2892.jpg
617,2893,The Fourth Day,1997,"Publication, livre, imprimé",Livre dépliant,ouvrage,images_3/2893.jpg
617,2894,Pace Prints,1997,"Publication, livre, imprimé",,ouvrage,images_3/2894.jpg
617,2895,The vitreous body,2000,"Publication, livre, imprimé",Livre composé de 18 bois gravés sur papier Japon illustrant le fragment IX du poème de Parmenides d'Elée,ouvrage,images_3/2895.jpg
617,2896,Companion,2000,"Publication, livre, imprimé","Leporello - Impression en lithographie sur papier Somerset blanc 115g. La cape, coupée, collée à la main, est imprimée en rouge sur papier Kizukishi",ouvrage,images_3/2896.jpg
617,2897,Out of the woods,2002,"Publication, livre, imprimé",Suite de 5 photogravures et typographie,ouvrage,images_3/2897.jpg
617,2898,Blue Feet,2003,"Publication, livre, imprimé",,ouvrage,images_3/2898.jpg
617,2899,The Dowry Book,2005,"Publication, livre, imprimé",Livre dans boîte carton,ouvrage,images_3/2899.jpg
618,2900,The Bridge,2010,"Publication, livre, imprimé",,ouvrage,images_3/2900.jpg
619,2901,Coating,2009,"Publication, livre, imprimé","48 pages, dos carré cousu collé, offset couleur",ouvrage,images_3/2901.jpg
620,2902,Parallel Encyclopedia,2007,"Publication, livre, imprimé",,ouvrage,images_3/2902.jpg
620,2903,Surface Series,2011,"Publication, livre, imprimé",,ouvrage,images_3/2903.jpg
620,2904,Parallel Encyclopedia #2,2016,"Publication, livre, imprimé, Livre illustré",livre d'artiste,ouvrage,images_3/2904.jpg
621,2905,Livre Sefar,1983,"Publication, livre, imprimé, Livre",Eau-forte sur papier Japon contrecollée sur papier vélin Arches,ouvrage,images_3/2905.jpg
622,2906,Alphabet Truck,2008,"Publication, livre, imprimé",Cartes offset,ouvrage,images_3/2906.jpg
622,2907,Twentysix abandoned Gasoline Stations,2008,"Publication, livre, imprimé",Cartes offset,ouvrage,images_3/2907.jpg
622,2908,Meeting Point / Splitting Point,2009,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2908.jpg
622,2909,Hyper Trophy,2010,"Publication, livre, imprimé",Livres d'artistes,ouvrage,images_3/2909.jpg
622,2910,aura / ZEN,2011,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2910.jpg
622,2911,Alphabet Truck vol.2,2011,"Publication, livre, imprimé",Cartes offset,ouvrage,images_3/2911.jpg
622,2912,Fat - A french american trip,2012,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2912.jpg
622,2913,BLANCHE N°3 Eric Tabuchi,novembre 2015,"Publication, livre, imprimé, Périodique",,ouvrage,images_3/2913.jpg
622,2914,Life size,2015,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2914.jpg
622,2915,Infrasculpture,2015,"Publication, livre, imprimé",Revue d'artiste,ouvrage,images_3/2915.jpg
622,2916,Twenty four modern Lorraine churches,2016,"Publication, livre, imprimé",Cartes offset,ouvrage,images_3/2916.jpg
622,2917,Atlas of forms,2017,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2917.jpg
623,2918,"Atlas, La Conquête de l'espace, Atlas à l'usage des artistes et des militaires",2010,"Publication, livre, imprimé",,ouvrage,images_3/2918.jpg
624,2919,T&G sur papier,novembre 2013,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_3/2919.jpg
625,2920,Title,2010,"Publication, livre, imprimé","Livre d'artiste, risographie. 100 pages",ouvrage,images_3/2920.jpg
625,2921,Artforum summer 2011,2011,"Publication, livre, imprimé","Livre d'artiste, photocopie. 216 pages",ouvrage,images_3/2921.jpg
625,2922,Bzzz Bzzz Bzzz,2014,"Publication, livre, imprimé","Livre d'artiste, 137 pages, impression Xeros. 140 pages avec 1 autocollant",ouvrage,images_3/2922.jpg
625,2923,Ménage à trois,2015,"Publication, livre, imprimé","Livre publié par Fri Art Kunsthalle, Fribourg. 160 pages",ouvrage,images_3/2923.jpg
625,2924,This is it,2016,"Publication, livre, imprimé",,ouvrage,images_3/2924.jpg
625,2925,"Wages for wages, against",2017,"Publication, livre, imprimé","Livre d'artiste, impression offset. 44 pages",ouvrage,images_3/2925.jpg
625,2926,That you can't fight city hall is a rumor being spread by city hall,2019,"Publication, livre, imprimé","Livret, impression numérique sur papier",ouvrage,images_3/2926.jpg
625,2927,Materials:Bechdels,2019,"Publication, livre, imprimé",Sac plastique imprimé,ouvrage,images_3/2927.jpg
626,2928,Reading the Remove of Literature,2006,"Publication, livre, imprimé",,ouvrage,images_3/2928.jpg
626,2929,Historia Abscondita (An Index of Joy),2007,"Publication, livre, imprimé",,ouvrage,images_3/2929.jpg
383,2930,"Labyrinth Process, Nantes",janvier 2000,"Publication, livre, imprimé",,ouvrage,images_3/2930.jpg
383,2931,"Die Tageszeitung, conversation avec Frau Schenkenberg",2000,"Publication, livre, imprimé",,ouvrage,images_3/2931.jpg
383,2932,"Das Bett, Dunkerque",2001,"Publication, livre, imprimé",,ouvrage,images_3/2932.jpg
383,2933,You don't know what you missing,janvier 2002,"Publication, livre, imprimé","Le tirage constituant l'édition original est limité à 500 exemplaires numérotés de 1 à 500 et 250 exemplaires d'artiste numérotés E.A. de 1 à 250. Chaque exemplaire est accompagné d'un cahier de 8 pages original signé, tamponné, emprunté, perforé... par Barthélémy Toguo
Reliure à la chinoise",ouvrage,images_3/2933.jpg
383,2934,Eroticotoguo Paris,2003,"Publication, livre, imprimé",,ouvrage,images_3/2934.jpg
383,2935,"Police Line do not cross. Chez l'artiste, Paris/Bandjoun",2004,"Publication, livre, imprimé","Livre d'artiste contenant un dessin original, deux tampons, une carte postale, des dessins imprimés en jet d'encre sur papier arches avec une empreinte du pouce du pied gauche de l'artiste, une feuille en offset avec empreinte à la gouache marron",ouvrage,images_3/2935.jpg
383,2936,Head above water. Paris,2004,"Publication, livre, imprimé","Bloc de 43 cartes sur papier marine
Edition de 300 + 45 tirages de tête présentés sous boitier numérotés de I à XLV signés par l'artiste, enrichis d'une carte aquarellée originale",ouvrage,images_3/2936.jpg
627,2937,Incursion en las Naciones Unidas,9 mai 2011,"Publication, livre, imprimé",,ouvrage,images_3/2937.jpg
628,2938,équinoxe,2009,"Publication, livre, imprimé",,ouvrage,images_3/2938.jpg
629,2939,Document non contractuel,2009,"Publication, livre, imprimé","20 pages, agrafées, offset couleur",ouvrage,images_3/2939.jpg
629,2940,Vert sapin,2009,"Publication, livre, imprimé",,ouvrage,images_3/2940.jpg
629,2941,Paper Tigers Collection,décembre 2012,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_3/2941.jpg
630,2942,En amont du fauteuil de mon roi rose,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2942.jpg
631,2943,"Livre Le corps, L'air",1984,"Publication, livre, imprimé, Livre",Monotype sur papier Arches,ouvrage,images_3/2943.jpg
632,2944,Reading Red,s.d.,"Publication, livre, imprimé",,ouvrage,images_3/2944.jpg
633,2945,Sans titre,1958,"Publication, livre, imprimé, Livre",Ardoise gravée reportée sur pierre lithographique et tirée sur grand vélin de Rives,ouvrage,images_3/2945.jpg
634,2946,Tract'eurs,2011,"Publication, livre, imprimé",,ouvrage,images_3/2946.jpg
635,2947,Boy,2017,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2947.jpg
635,2948,La mer de l'intranquillité,2019,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2948.jpg
636,2949,N.M.H. (nouvelle machine habitacle),1999 - 2000,"Publication, livre, imprimé","Planches dorées à la feuille , contenants des dessins imprimés jet-d'encre, photographie couleur et 2 morceaux de feutre de laine.
Caisse comprenant une maquette",ouvrage,images_3/2949.jpg
637,2950,"7 stripverhalen
(7 bande-dessinées)",1976,"Publication, livre, imprimé","Edition d'artiste
Sérigraphie sur papier vélin d'arches 250 gr",ouvrage,images_3/2950.jpg
637,2951,Public Annemy nr. 2: Komfort Über Alles!,décembre 1980,"Publication, livre, imprimé","Livre d'artiste
14 pages",ouvrage,images_3/2951.jpg
637,2952,Force mental 4,1983,"Publication, livre, imprimé","Edition d'artiste
28 pages",ouvrage,images_3/2952.jpg
637,2953,"Rorty, the HeadRoom
(Rorty, l'espace libre)",2004,"Publication, livre, imprimé","Edition d'artiste, flyer",ouvrage,images_3/2953.jpg
637,2954,"I'll Rob You
(Je vais te voler)",2006,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2954.jpg
637,2955,Urewut,2007,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_3/2955.jpg
637,2956,The AntiSade Press calendar for 2007,2007,"Publication, livre, imprimé","Edition d'artiste
Calendrier",ouvrage,images_3/2956.jpg
637,2957,"Interbreed nr1
(Hybride)",2009,"Publication, livre, imprimé","Livre d'artiste
Sérigraphie sur papier Zerkall 220 gr",ouvrage,images_3/2957.jpg
638,2958,Livre Prodefapholie,1993,"Publication, livre, imprimé, Livre","Textes, gravures, sérigraphies collés sur papier",ouvrage,images_3/2958.jpg
639,2959,Têtes ou Queues,2005,"Publication, livre, imprimé",,ouvrage,images_3/2959.jpg
639,2960,La Gamme,2005,"Publication, livre, imprimé","45 pages, dos carré cousu collé, couverture rempliée, offset couleur",ouvrage,images_3/2960.jpg
